,date,open_x,high_x,low_x,close_x,volume_x,market cap_x,open_y,high_y,low_y,close_y,volume_y,market cap_y,open,high,low,close,volume,market cap
397,2016-09-07,11.69,11.73,11.52,11.55,6115050.0,967186182.0,1.0,1.0,1.0,1.0,1727020.0,6951591.0,610.57,614.54,608.51,614.54,75032400.0,9743676240.0
398,2016-09-08,11.55,11.7,11.25,11.35,11535000.0,950629714.0,1.0,1.0,1.0,1.0,960491.0,6951591.0,614.64,628.77,613.84,626.32,86713000.0,9931412644.0
399,2016-09-09,11.41,11.68,11.39,11.65,6109200.0,976718524.0,1.0,1.0,1.0,1.0,592391.0,6951591.0,626.35,626.83,620.26,622.86,64550200.0,9877681032.0
400,2016-09-10,11.66,12.22,11.54,12.17,7220300.0,1020331771.0,1.0,1.0,1.0,1.0,301128.0,6951591.0,622.93,625.09,622.4,623.51,45016800.0,9889124590.0
401,2016-09-11,12.21,12.21,11.59,11.64,8791180.0,976259356.0,1.0,1.0,1.0,1.0,968191.0,6951591.0,623.42,628.82,600.51,606.72,73610800.0,9624021892.0
402,2016-09-12,11.64,11.95,11.61,11.89,7478080.0,998057810.0,1.0,1.0,1.0,1.0,982954.0,6956457.0,607.01,608.46,605.41,608.24,72812304.0,9649385919.0
403,2016-09-13,11.89,12.09,11.88,11.92,11704300.0,1000535934.0,1.0,1.0,1.0,1.0,1503640.0,6951660.0,608.03,611.19,606.92,609.24,86920600.0,9666424848.0
404,2016-09-14,11.9,12.0,11.86,11.92,5694820.0,1001301306.0,1.0,1.0,1.0,1.0,845294.0,6951591.0,608.84,611.95,608.41,610.68,47877700.0,9690463177.0
405,2016-09-15,11.94,12.14,11.92,11.94,7309090.0,1002844845.0,1.0,1.0,0.9999,0.9999,774746.0,6951542.0,610.59,611.09,607.16,607.16,59464600.0,9635571708.0
406,2016-09-16,11.96,12.75,11.9,12.56,17421500.0,1055235487.0,0.9999,0.9999,0.9999,0.9999,719125.0,6951584.0,607.25,609.26,606.73,606.97,64963400.0,9633710359.0
407,2016-09-17,12.56,12.76,12.44,12.7,7446610.0,1067645133.0,0.9999,0.9999,0.9999,0.9999,243461.0,6951584.0,607.22,607.86,605.19,605.98,37140300.0,9619198525.0
408,2016-09-18,12.69,12.99,12.16,12.43,22433300.0,1045462817.0,0.9999,1.0,0.9999,0.9999,579543.0,6951056.0,606.28,610.16,605.86,609.87,48679400.0,9682008337.0
409,2016-09-19,12.44,13.19,12.42,13.19,13838800.0,1109717807.0,0.9999,0.9999,0.9999,0.9999,518342.0,6951584.0,609.87,610.93,608.27,609.23,54796400.0,9672709264.0
410,2016-09-20,13.21,14.43,13.12,14.43,31929100.0,1214629780.0,0.9999,0.9999,0.9999,0.9999,1590290.0,6951584.0,609.25,609.53,607.94,608.31,72710896.0,9659269452.0
411,2016-09-21,14.43,14.43,13.17,13.77,28645000.0,1159365902.0,0.9999,0.9999,0.9999,0.9999,1023360.0,6951508.0,603.59,603.59,595.88,597.15,82776200.0,9483211005.0
412,2016-09-22,13.66,13.66,12.48,13.25,27382800.0,1115922936.0,0.9999,0.9999,0.9999,0.9999,748610.0,6951584.0,597.28,598.49,596.21,596.3,67085300.0,9470698215.0
413,2016-09-23,13.21,13.45,13.1,13.33,9166430.0,1123430818.0,0.9999,0.9999,0.9999,0.9999,907263.0,6951584.0,596.2,603.21,595.79,602.84,51067000.0,9575631549.0
414,2016-09-24,13.32,13.34,12.68,12.88,9824880.0,1085651021.0,0.9999,0.9999,0.9999,0.9999,273642.0,6951584.0,602.96,604.58,602.04,602.63,35359500.0,9573385118.0
415,2016-09-25,12.85,13.11,12.8,13.1,5283440.0,1104901553.0,0.9999,1.0,0.9999,1.0,204381.0,6951591.0,602.75,603.38,599.71,600.83,33977800.0,9546132575.0
416,2016-09-26,13.17,13.17,12.74,12.82,7213070.0,1081884909.0,1.0,1.0,1.0,1.0,479180.0,6951591.0,600.81,608.14,600.35,608.04,59153800.0,9661922446.0
417,2016-09-27,12.86,13.21,12.86,13.1,6831070.0,1105565483.0,1.0,1.0,1.0,1.0,370561.0,6951591.0,608.02,608.25,604.11,606.17,49422400.0,9633311305.0
418,2016-09-28,13.11,13.48,13.08,13.27,10239000.0,1120893441.0,1.0,1.0,1.0,1.0,243485.0,6951591.0,606.24,606.59,604.61,604.73,48722600.0,9611532319.0
419,2016-09-29,13.28,13.34,13.07,13.07,5990630.0,1104310043.0,1.0,1.0,1.0,1.0,289768.0,6951591.0,605.02,606.82,604.85,605.69,55658600.0,9627902106.0
420,2016-09-30,13.08,13.34,13.02,13.22,5950840.0,1117517388.0,1.0,1.0,1.0,1.0,402548.0,6951591.0,605.72,609.73,604.14,609.73,56122400.0,9693198750.0
421,2016-10-01,13.2,13.31,13.05,13.17,6331160.0,1113568557.0,1.0,1.0,1.0,1.0,365091.0,6951591.0,609.93,615.24,609.93,613.98,56357000.0,9761887632.0
422,2016-10-02,13.18,13.3,13.14,13.2,4079660.0,1116323115.0,1.0,1.0,0.9999,0.9999,263174.0,6951577.0,613.95,614.01,609.68,610.89,39249800.0,9713776587.0
423,2016-10-03,13.2,13.49,13.19,13.45,7458320.0,1138142255.0,0.9999,0.9999,0.9999,0.9999,335206.0,6951577.0,610.97,612.57,610.46,612.13,46798300.0,9734618878.0
424,2016-10-04,13.45,13.53,13.21,13.28,8348280.0,1123727868.0,0.9999,1.0,0.9999,1.0,462509.0,6951591.0,612.05,612.05,609.48,610.2,49801600.0,9705099355.0
425,2016-10-05,13.28,13.35,13.04,13.04,9881370.0,1103736600.0,1.0,1.0,1.0,1.0,753062.0,6951591.0,610.22,613.81,609.62,612.51,68077504.0,9743018924.0
426,2016-10-06,13.03,13.14,12.69,12.85,12044800.0,1088798918.0,1.0,1.0,1.0,1.0,406883.0,6951591.0,612.47,613.82,611.47,613.02,56812100.0,9752315689.0
427,2016-10-07,12.85,12.99,12.53,12.67,8933050.0,1073405275.0,1.0,1.0,1.0,1.0,501840.0,6951591.0,612.61,617.91,611.82,617.12,64071400.0,9818599994.0
428,2016-10-08,12.67,12.69,12.05,12.22,11611200.0,1035883228.0,1.0,1.0,1.0,1.0,369612.0,6951591.0,617.34,619.85,617.34,619.11,42345900.0,9851461946.0
429,2016-10-09,12.22,12.36,11.98,12.05,7208480.0,1022264082.0,1.0,1.0,1.0,1.0,254639.0,6951591.0,619.17,619.2,616.61,616.75,39243400.0,9815156618.0
430,2016-10-10,12.06,12.06,11.62,11.76,10809200.0,997363895.0,1.0,1.0,1.0,1.0,346058.0,6951591.0,616.82,621.32,616.2,618.99,67481104.0,9851764897.0
431,2016-10-11,11.76,12.16,11.75,11.79,11727700.0,1000308761.0,1.0,1.0,1.0,1.0,1153880.0,6951591.0,619.24,642.08,618.5,641.07,103590000.0,10204214839.0
432,2016-10-12,11.78,12.07,11.71,11.93,9694640.0,1013248317.0,1.0,1.0,1.0,1.0,485002.0,6951591.0,640.87,641.34,635.97,636.19,92370200.0,10127644784.0
433,2016-10-13,11.91,12.13,11.78,11.96,8665190.0,1016169767.0,1.0,1.0,1.0,1.0,359664.0,6951591.0,636.03,638.83,635.03,636.79,61620700.0,10138078870.0
434,2016-10-14,11.99,12.07,11.9,11.94,4333510.0,1014456176.0,1.0,1.0,0.9999,0.9999,233907.0,6951584.0,637.01,641.28,637.01,640.38,58144600.0,10196303437.0
435,2016-10-15,11.94,12.0,11.78,11.98,4991840.0,1018682988.0,0.9999,1.0,0.9999,1.0,278547.0,6951591.0,640.31,642.1,637.39,638.65,39035400.0,10169814232.0
436,2016-10-16,11.98,12.01,11.93,11.95,3617280.0,1016373308.0,1.0,1.0,1.0,1.0,292196.0,6951591.0,639.08,642.9,638.9,641.63,40298100.0,10218348388.0
437,2016-10-17,11.96,12.03,11.86,12.01,5724440.0,1021302744.0,1.0,1.0,1.0,1.0,1045550.0,6951591.0,641.82,642.33,638.66,639.19,58063600.0,10180488274.0
438,2016-10-18,12.0,12.93,12.0,12.59,18864200.0,1071362741.0,1.0,1.0,1.0,1.0,321977.0,6951591.0,639.41,640.74,636.0,637.96,65546700.0,10162029114.0
439,2016-10-19,12.59,12.62,11.91,12.02,10576200.0,1023599502.0,1.0,1.0,1.0,1.0,410009.0,6951591.0,638.13,638.87,628.01,630.52,69381696.0,10044471117.0
440,2016-10-20,12.05,12.29,12.0,12.1,8170760.0,1030522234.0,1.0,1.0,1.0,1.0,205344.0,6951591.0,630.66,631.92,628.26,630.86,56957300.0,10050854099.0
441,2016-10-21,12.13,12.21,12.02,12.18,5676920.0,1037420190.0,1.0,1.0,1.0,1.0,185916.0,6951590.0,630.83,634.09,630.69,632.83,55951000.0,10083501603.0
442,2016-10-22,12.18,12.19,11.95,12.07,7583820.0,1028949804.0,1.0,1.0,1.0,1.0,794533.0,6951590.0,633.14,658.2,632.85,657.29,78556496.0,10474463658.0
443,2016-10-23,12.13,12.14,11.94,12.04,5774660.0,1026301229.0,1.0,1.0,1.0,1.0,633006.0,6951590.0,657.62,661.13,653.89,657.07,54474600.0,10472100602.0
444,2016-10-24,12.04,12.1,11.91,11.97,5739690.0,1020971991.0,1.0,1.0,1.0,1.0,274414.0,6951590.0,657.16,657.25,652.59,653.76,62218200.0,10420469172.0
445,2016-10-25,11.97,11.99,11.15,11.41,19316000.0,973991742.0,1.0,1.0,1.0,1.0,552686.0,6951590.0,654.0,664.42,653.7,657.59,90378800.0,10482565592.0
446,2016-10-26,11.38,11.66,11.38,11.53,10221800.0,984429110.0,1.0,1.0,1.0,1.0,762026.0,6951590.0,657.68,679.73,657.68,678.3,88877104.0,10813913071.0
447,2016-10-27,11.53,11.61,11.26,11.5,13255400.0,982033774.0,1.0,1.0,1.0,1.0,747629.0,6951590.0,678.21,688.59,678.04,688.31,96105296.0,10974828655.0
448,2016-10-28,11.47,11.58,10.95,11.09,13971500.0,946972469.0,1.0,1.0,1.0,1.0,874147.0,6951590.0,688.0,690.44,684.16,689.65,81145504.0,10997420362.0
449,2016-10-29,11.1,11.2,9.56,10.44,27070400.0,892565736.0,1.0,1.0,1.0,1.0,2077010.0,6951590.0,690.29,720.4,690.05,714.48,134760992.0,11394596830.0
450,2016-10-30,10.43,11.45,10.29,11.18,16694900.0,956007454.0,1.0,1.0,1.0,1.0,1550060.0,6951590.0,714.12,714.12,696.47,701.86,100665000.0,11194834676.0
451,2016-10-31,11.23,11.5,10.94,11.0,13393900.0,940578264.0,1.0,1.0,1.0,1.0,1022220.0,6951590.0,702.64,709.29,691.68,700.97,97064400.0,11181852070.0
452,2016-11-01,10.96,11.18,10.3,10.77,22901300.0,921057444.0,1.0,1.0,1.0,1.0,2244990.0,6951589.0,701.34,736.45,701.34,729.79,130527000.0,11642863554.0
453,2016-11-02,10.77,11.16,10.69,10.75,11691700.0,920236997.0,1.0,1.0,1.0,1.0,1449000.0,6951589.0,730.07,740.83,722.35,740.83,84865200.0,11820110421.0
454,2016-11-03,10.8,11.11,10.76,10.8,15228600.0,924716659.0,1.0,1.0,1.0,1.0,2399930.0,6951589.0,742.35,745.77,678.16,688.7,172808000.0,10989660280.0
455,2016-11-04,10.82,11.12,10.82,11.09,9958040.0,949862035.0,1.0,1.0,1.0,1.0,1256100.0,6951589.0,689.12,706.93,685.56,703.23,99907696.0,11222575748.0
456,2016-11-05,11.09,11.24,10.88,11.0,5502670.0,942653972.0,1.0,1.0,1.0,1.0,417538.0,6951589.0,703.53,707.51,697.74,703.42,53752300.0,11226736982.0
457,2016-11-06,10.99,11.25,10.85,10.87,5688710.0,931947467.0,1.0,1.0,1.0,1.0,931269.0,6951589.0,703.81,714.26,699.56,711.52,59902200.0,11357385316.0
458,2016-11-07,10.9,10.96,10.78,10.81,5992480.0,926761430.0,1.0,1.0,1.0,1.0,589834.0,6951589.0,710.74,710.74,699.9,703.13,65047100.0,11224670783.0
459,2016-11-08,10.85,10.92,10.74,10.83,6258150.0,929246807.0,1.0,1.0,1.0,1.0,768255.0,6951589.0,703.09,712.99,702.39,709.85,79660800.0,11333339468.0
460,2016-11-09,10.82,10.83,10.22,10.66,14606600.0,914292103.0,1.0,1.0,1.0,1.0,1916180.0,6951589.0,709.83,740.05,708.61,723.27,132429000.0,11548965779.0
461,2016-11-10,10.67,10.68,10.51,10.52,4253980.0,903380024.0,1.0,1.0,0.9999,0.9999,481368.0,6951568.0,722.84,723.02,711.21,715.53,68807800.0,11426817526.0
462,2016-11-11,10.51,10.57,10.26,10.29,6056300.0,883565427.0,0.9999,1.0,0.9999,1.0,661204.0,6951589.0,715.55,718.32,714.41,716.41,63119700.0,11442241390.0
463,2016-11-12,10.29,10.34,9.7,9.88,10052500.0,848509382.0,1.0,1.0,1.0,1.0,670202.0,6951590.0,716.75,717.15,704.03,705.05,64622500.0,11262273136.0
464,2016-11-13,9.89,10.41,9.84,10.1,8227770.0,868038290.0,1.0,1.0,1.0,1.0,898023.0,6951590.0,705.2,705.26,687.32,702.03,80318096.0,11215181107.0
465,2016-11-14,10.1,10.16,9.96,9.97,3573250.0,856753361.0,1.0,1.0,1.0,1.0,389749.0,6951590.0,702.0,706.28,699.81,705.02,62993000.0,11271073434.0
466,2016-11-15,9.97,10.32,9.85,10.22,6557550.0,878653067.0,1.0,1.0,1.0,1.0,2252560.0,6951590.0,705.79,715.72,705.26,711.62,72038496.0,11377924616.0
467,2016-11-16,10.22,10.33,9.93,10.06,9533550.0,865349966.0,1.0,1.0,1.0,1.0,1524490.0,6951590.0,711.17,747.61,709.04,744.2,141294000.0,11900441939.0
468,2016-11-17,10.06,10.19,9.92,9.99,6984700.0,859814328.0,1.0,1.0,1.0,1.0,987757.0,6951590.0,744.88,755.65,739.51,740.98,108579000.0,11850398479.0
469,2016-11-18,9.99,10.01,9.48,9.48,10816100.0,815806832.0,1.0,1.0,1.0,1.0,566442.0,6951590.0,740.71,752.88,736.89,751.59,87363104.0,12021432968.0
470,2016-11-19,9.48,9.75,9.48,9.66,5186540.0,832183861.0,1.0,1.0,1.0,1.0,444691.0,6951590.0,751.83,756.24,744.47,751.62,110608000.0,12023262925.0
471,2016-11-20,9.66,9.71,9.52,9.58,5173420.0,825305262.0,1.0,1.0,1.0,1.0,1149160.0,6951590.0,751.88,755.48,717.94,731.03,154116000.0,11695081878.0
472,2016-11-21,9.58,9.64,9.54,9.62,3663210.0,829190391.0,1.0,1.0,1.0,1.0,2210850.0,6951590.0,731.27,741.72,730.51,739.25,60802400.0,11827902946.0
473,2016-11-22,9.63,10.24,9.59,9.91,11284400.0,854053528.0,1.0,1.0,1.0,1.0,996653.0,6951590.0,739.64,753.87,736.53,751.35,129906000.0,12022735372.0
474,2016-11-23,9.92,9.96,9.76,9.84,4812310.0,849020680.0,1.0,1.0,1.0,1.0,533171.0,6951590.0,751.74,752.25,738.92,744.59,76543800.0,11916054235.0
475,2016-11-24,9.85,9.85,8.93,9.23,15987800.0,796538442.0,1.0,1.0,1.0,1.0,1157470.0,6951590.0,744.62,746.83,733.49,740.29,85919296.0,11848658575.0
476,2016-11-25,9.23,9.75,9.21,9.4,7669720.0,811553949.0,1.0,1.0,1.0,1.0,447527.0,6951590.0,740.44,741.65,734.59,741.65,67807600.0,11871816579.0
477,2016-11-26,9.42,9.5,9.31,9.33,3505990.0,805474198.0,1.0,1.0,1.0,1.0,398097.0,6951590.0,741.51,742.21,729.63,735.38,54962700.0,11772895899.0
478,2016-11-27,9.31,9.33,8.78,9.0,8707660.0,777313922.0,1.0,1.0,1.0,1.0,369032.0,6951590.0,735.44,739.02,731.09,732.03,52601800.0,11720648987.0
479,2016-11-28,9.0,9.01,8.72,8.72,6046890.0,753971438.0,1.0,1.0,1.0,1.0,293938.0,6951590.0,732.48,738.01,732.48,735.81,61888600.0,11782628755.0
480,2016-11-29,8.73,8.74,7.88,8.17,17000400.0,706651179.0,1.0,1.0,1.0,1.0,602186.0,6951590.0,736.33,737.47,734.56,735.6,68511104.0,11780661280.0
481,2016-11-30,8.16,8.75,8.16,8.59,10626600.0,742664775.0,1.0,1.0,1.0,1.0,517118.0,6951590.0,736.28,747.93,736.27,745.69,84070800.0,11943536630.0
482,2016-12-01,8.6,8.65,8.36,8.45,5882340.0,731254342.0,1.0,1.0,1.0,1.0,916660.0,6951590.0,746.05,758.28,746.05,756.77,80461904.0,12122431239.0
483,2016-12-02,8.46,8.46,7.42,7.76,18579800.0,671587252.0,1.0,1.0,1.0,1.0,1548020.0,6951590.0,757.54,781.3,757.54,777.94,127605000.0,12462935160.0
484,2016-12-03,7.77,8.15,7.67,7.92,12112100.0,685808136.0,1.0,1.0,1.0,1.0,566210.0,6951729.0,778.25,778.25,764.86,771.16,69547296.0,12355811709.0
485,2016-12-04,7.9,7.95,7.44,7.44,8450790.0,644685715.0,1.0,1.0,0.9999,1.0,338054.0,6952841.0,771.64,773.87,768.16,773.87,60557900.0,12400766376.0
486,2016-12-05,7.41,7.64,6.66,6.82,17344500.0,591026579.0,1.0,1.0,1.0,1.0,1166450.0,6951729.0,773.39,773.47,751.71,758.7,106363000.0,12159115875.0
487,2016-12-06,6.8,7.92,5.98,7.87,50671200.0,682013454.0,1.0,1.0,0.9999,1.0,2074660.0,6951590.0,758.72,765.62,758.72,764.22,116218000.0,12249086971.0
488,2016-12-07,7.89,8.54,7.33,8.38,22229600.0,726702380.0,1.0,1.0,1.0,1.0,677377.0,6951590.0,764.21,771.54,759.75,768.13,96426096.0,12313376414.0
489,2016-12-08,8.38,8.86,8.23,8.23,16042700.0,713877391.0,1.0,1.0,1.0,1.0,424174.0,6951590.0,768.08,774.7,765.95,770.81,80111904.0,12357837893.0
490,2016-12-09,8.17,8.67,8.05,8.45,12916300.0,732836297.0,1.0,1.0,1.0,1.0,257304.0,6951590.0,769.94,774.53,769.65,772.79,68705296.0,12390863077.0
491,2016-12-10,8.44,8.53,8.02,8.13,8108370.0,705254561.0,1.0,1.0,0.9999,1.0,289281.0,6951590.0,773.02,777.09,772.91,774.65,53843100.0,12421967470.0
492,2016-12-11,8.13,8.27,8.1,8.19,5545500.0,711457159.0,1.0,1.0,1.0,1.0,419496.0,6951590.0,774.75,774.8,765.41,769.73,57313400.0,12344888048.0
493,2016-12-12,8.19,8.61,8.17,8.52,9119700.0,740255866.0,1.0,1.0,1.0,1.0,735546.0,6951590.0,770.04,781.92,770.04,780.09,76571000.0,12512497969.0
494,2016-12-13,8.52,8.53,8.35,8.42,4486190.0,731892846.0,1.0,1.0,1.0,1.0,923361.0,6951590.0,780.65,788.46,777.96,780.56,81645600.0,12521776922.0
495,2016-12-14,8.45,8.52,8.25,8.27,7337220.0,718460239.0,1.0,1.0,1.0,1.0,585908.0,6951590.0,780.01,782.03,776.84,781.48,75979000.0,12534369129.0
496,2016-12-15,8.24,8.24,7.72,7.83,13184400.0,680740349.0,1.0,1.0,1.0,1.0,388753.0,6951590.0,780.07,781.43,777.8,778.09,81580096.0,12484761985.0
497,2016-12-16,7.86,7.93,7.8,7.86,5178610.0,683575806.0,1.0,1.0,1.0,1.0,207220.0,6951798.0,778.96,785.03,778.96,784.91,83608200.0,12595490539.0
498,2016-12-17,7.86,7.9,7.52,7.88,8502620.0,685426528.0,1.0,1.0,1.0,1.0,372542.0,6951798.0,785.17,792.51,784.86,790.83,78989800.0,12691945028.0
499,2016-12-18,7.86,7.93,7.72,7.87,5890020.0,684696555.0,1.0,1.0,1.0,1.0,430745.0,6951659.0,791.01,794.74,788.03,790.53,60524400.0,12688510068.0
500,2016-12-19,7.87,7.87,7.63,7.64,5894760.0,665654987.0,1.0,1.0,1.0,1.0,403551.0,6951590.0,790.69,793.61,790.32,792.71,74886400.0,12725090633.0
501,2016-12-20,7.63,7.75,7.57,7.66,6313550.0,667309961.0,1.0,1.0,1.0,1.0,412630.0,6951590.0,792.25,801.34,791.5,800.88,99629296.0,12857473134.0
502,2016-12-21,7.66,7.94,7.66,7.91,9393550.0,689718972.0,1.0,1.0,1.0,1.0,821307.0,6951590.0,800.64,834.28,799.41,834.28,155576000.0,13395445163.0
503,2016-12-22,7.9,7.91,7.5,7.59,16376700.0,661247899.0,1.0,1.0,1.0,1.0,1247890.0,6951590.0,834.18,875.78,834.15,864.54,200027008.0,13882988216.0
504,2016-12-23,7.58,7.69,7.16,7.17,19613100.0,624956487.0,1.0,1.0,1.0,1.0,2873180.0,6952771.0,864.89,925.12,864.68,921.98,275564000.0,14807189352.0
505,2016-12-24,7.15,7.41,7.15,7.27,7626020.0,633871896.0,1.0,1.0,1.0,1.0,1808220.0,6951659.0,922.18,923.48,886.34,898.82,137727008.0,14436754927.0
506,2016-12-25,7.26,7.34,7.14,7.18,8671840.0,626189631.0,1.0,1.0,1.0,1.0,1911330.0,6951659.0,899.65,899.65,862.42,896.18,143664992.0,14396194094.0
507,2016-12-26,7.13,7.33,7.05,7.27,5836810.0,635060699.0,1.0,1.0,1.0,1.0,1279530.0,6951659.0,896.91,913.18,896.9,907.61,123771000.0,14581389977.0
508,2016-12-27,7.28,7.32,7.09,7.17,8778610.0,626268701.0,1.0,1.0,1.0,1.0,2108650.0,6951659.0,908.35,940.05,904.26,933.2,167308000.0,14994286713.0
509,2016-12-28,7.15,7.62,7.08,7.52,17453300.0,657011884.0,1.0,1.0,1.0,1.0,2943940.0,6951868.0,934.83,975.92,934.83,975.92,236630000.0,15682769405.0
510,2016-12-29,7.54,8.53,7.54,8.28,27543800.0,724028107.0,1.0,1.0,1.0,1.0,2794880.0,6951729.0,975.13,979.4,954.5,973.5,199320000.0,15645617392.0
511,2016-12-30,8.29,8.47,8.05,8.16,13909900.0,713433620.0,1.0,1.0,1.0,1.0,2515800.0,9951789.0,972.53,972.53,934.83,961.24,187474000.0,15450507055.0
512,2016-12-31,8.15,8.16,7.91,7.97,9066800.0,696993600.0,1.0,1.0,1.0,1.0,775440.0,9951689.0,960.63,963.74,947.24,963.74,99135104.0,15492554222.0
513,2017-01-01,7.98,8.47,7.98,8.17,14731700.0,715049208.0,1.0,1.0,1.0,1.0,1946000.0,9951689.0,963.66,1003.08,958.7,998.33,147775008.0,16050407461.0
514,2017-01-02,8.17,8.44,8.05,8.38,14579600.0,733331654.0,1.0,1.0,1.0,1.0,3107780.0,9951689.0,998.62,1031.39,996.7,1021.75,222184992.0,16429024775.0
515,2017-01-03,8.37,10.0,8.32,9.73,33625200.0,851512055.0,1.0,1.0,1.0,1.0,3267910.0,9951689.0,1021.6,1044.08,1021.6,1043.84,185168000.0,16786368910.0
516,2017-01-04,9.71,11.28,9.56,11.25,41051200.0,985515893.0,1.0,1.0,1.0,1.0,7463910.0,9951689.0,1044.4,1159.42,1044.4,1154.73,344945984.0,18571869009.0
517,2017-01-05,11.29,11.89,9.4,10.25,41557400.0,898497892.0,1.0,1.0,1.0,1.0,13406600.0,14951739.0,1156.73,1191.1,910.42,1013.38,510199008.0,16300254795.0
518,2017-01-06,10.29,10.63,9.63,10.25,29471800.0,898845928.0,1.0,1.0,1.0,1.0,7969720.0,14951740.0,1014.24,1046.81,883.94,902.2,351876000.0,14513695758.0
519,2017-01-07,10.24,10.28,9.59,9.87,23153600.0,865194523.0,1.0,1.0,1.0,1.0,5932450.0,14951740.0,903.49,908.59,823.56,908.59,279550016.0,14618030536.0
520,2017-01-08,9.87,10.39,9.83,10.29,16676600.0,902576769.0,1.0,1.0,1.0,1.0,3800480.0,14951740.0,908.17,942.72,887.25,911.2,158715008.0,14661966429.0
521,2017-01-09,10.31,10.78,10.14,10.33,25718300.0,906044584.0,1.0,1.0,1.0,1.0,2717290.0,14951740.0,913.24,913.69,879.81,902.83,141876992.0,14528815565.0
522,2017-01-10,10.37,10.69,10.29,10.55,10879700.0,926031183.0,1.0,1.0,1.0,1.0,1379840.0,14951720.0,902.44,914.87,901.06,907.68,115808000.0,14608685049.0
523,2017-01-11,10.54,10.66,9.46,9.72,26823500.0,853319722.0,1.0,1.0,1.0,1.0,9628470.0,14951720.0,908.11,919.45,762.77,777.76,310928992.0,12519135996.0
524,2017-01-12,9.72,10.08,9.18,9.86,30453800.0,866237622.0,1.0,1.0,1.0,1.0,5552980.0,14951720.0,775.18,826.25,755.76,804.83,222326000.0,12956730411.0
525,2017-01-13,9.83,9.85,9.51,9.77,25066600.0,858481082.0,1.0,1.0,1.0,1.0,2739310.0,14951720.0,803.74,829.0,780.0,823.98,168968000.0,13266554392.0
526,2017-01-14,9.79,9.89,9.44,9.65,20085800.0,847990590.0,1.0,1.0,1.0,1.0,1533240.0,14952019.0,825.14,835.09,812.46,818.41,93063296.0,13178601992.0
527,2017-01-15,9.83,10.0,9.6,9.9,14837900.0,870948977.0,1.0,1.0,1.0,1.0,1334200.0,14951870.0,818.14,823.31,812.87,821.8,71013600.0,13234840657.0
528,2017-01-16,9.88,9.93,9.58,9.64,14937400.0,847706513.0,1.0,1.0,1.0,1.0,1223000.0,14951720.0,821.78,834.53,820.27,831.53,82755200.0,13393372620.0
529,2017-01-17,9.64,10.61,9.54,10.3,18391900.0,906597925.0,1.0,1.0,1.0,1.0,4345620.0,14951720.0,830.95,910.56,830.8,907.94,155095008.0,14625779851.0
530,2017-01-18,10.3,10.52,9.94,10.23,10788200.0,900365728.0,1.0,1.0,1.0,1.0,3458060.0,14951720.0,909.37,917.5,858.3,886.62,225676992.0,14284036613.0
531,2017-01-19,10.24,10.44,10.18,10.4,8347550.0,915611849.0,1.0,1.0,1.0,1.0,2241690.0,14951720.0,888.34,904.61,884.34,899.07,105625000.0,14486616700.0
532,2017-01-20,10.39,10.76,10.35,10.6,10992800.0,933854252.0,1.0,1.0,1.0,1.0,2085240.0,14951720.0,898.17,899.4,887.01,895.03,86728400.0,14423545371.0
533,2017-01-21,10.6,10.98,10.58,10.91,11937600.0,961383820.0,1.0,1.0,1.0,1.0,2455610.0,14951740.0,895.55,927.37,895.53,921.79,111158000.0,14856911163.0
534,2017-01-22,10.91,10.97,10.58,10.7,8678620.0,943567856.0,1.0,1.0,1.0,1.0,2629330.0,14951740.0,922.21,937.53,897.56,924.67,116573000.0,14905439337.0
535,2017-01-23,10.71,10.84,10.67,10.82,7267210.0,954275900.0,1.0,1.0,1.0,1.0,2533860.0,14951740.0,925.5,928.27,916.74,921.01,73588600.0,14848013909.0
536,2017-01-24,10.73,10.77,10.57,10.63,8327330.0,938004330.0,1.0,1.0,1.0,1.0,3160230.0,14951740.0,910.68,924.15,892.29,892.69,111349000.0,14393026385.0
537,2017-01-25,10.62,10.62,10.48,10.57,6751450.0,932866678.0,1.0,1.0,1.0,1.0,1565260.0,14951740.0,891.92,903.25,891.69,901.54,120831000.0,14537488261.0
538,2017-01-26,10.57,10.67,10.51,10.59,8465020.0,934844928.0,1.0,1.0,1.0,1.0,1814250.0,14951740.0,902.4,919.33,902.22,917.59,131958000.0,14797955301.0
539,2017-01-27,10.58,10.61,10.44,10.54,7189170.0,930599699.0,1.0,1.0,1.0,1.0,1360880.0,14951740.0,918.36,923.22,915.85,919.75,125594000.0,14834831700.0
540,2017-01-28,10.54,10.58,10.43,10.56,6580700.0,933378690.0,1.0,1.0,1.0,1.0,1560910.0,14951740.0,919.81,923.91,919.81,921.59,68979600.0,14866260449.0
541,2017-01-29,10.56,10.57,10.45,10.48,4689950.0,926548657.0,1.0,1.0,1.0,1.0,745036.0,14951740.0,922.07,923.42,919.15,919.5,60851700.0,14834377926.0
542,2017-01-30,10.49,10.71,10.47,10.57,8042180.0,934593362.0,1.0,1.0,0.9999,1.0,681519.0,14956375.0,920.15,923.05,919.47,920.38,78227296.0,14850351605.0
543,2017-01-31,10.56,10.75,10.55,10.73,11648700.0,948748952.0,1.0,1.0,0.9999,0.9999,2762940.0,24951516.0,920.96,972.02,920.96,970.4,164582000.0,15659186515.0
